followers_count,friends_count,favorites_count,statuses_count,default_profile,default_profile_image,verified,bot
442,284,25171,44471,0,0,0,0
0,4,0,2,1,1,0,0
446,968,3279,9918,0,0,0,0
287,203,35085,9644,0,0,0,0
481,461,1574,1240,0,0,0,0
657,317,11342,5527,1,0,0,0
347,200,3251,1612,1,0,0,0
348,372,3448,7330,0,0,0,0
179,176,536,1180,0,0,0,0
208,535,2663,6490,0,0,0,0
21,29,11,10,1,0,0,0
0,2,1,3,1,1,0,0
259,616,61583,15181,1,0,0,0
231,253,3757,1077,0,0,0,0
1062,1002,1218,1915,0,0,0,0
281,217,3794,4491,1,0,0,0
107214,14543,65649,710199,1,0,0,0
3541,3106,39380,21152,0,0,0,0
491,515,76920,33865,0,0,0,0
1183,944,941,46108,0,0,0,0
243239,1254,11619,49534,0,0,1,0
3513,2238,2710,2563,1,0,0,0
4577,1008,44515,36029,0,0,0,0
946,1759,1494,12136,0,0,0,0
180,1525,8532,8498,0,0,0,0
1277,581,52310,72045,1,0,0,0
339,878,500,2487,1,0,0,0
2011,1812,407,1551,0,0,0,0
0,0,0,0,1,0,0,0
318,276,2711,3195,1,0,0,0
259,1083,15064,15189,1,0,0,0
347,390,309,9297,1,0,0,0
332,351,10802,1743,1,0,0,0
266,214,4,4139,0,0,0,0
1881,2108,66119,43712,0,0,0,0
1792,798,14654,11158,0,0,0,0
0,0,0,0,1,1,0,0
875,525,9368,10302,0,0,0,0
903,1823,37256,36373,0,0,0,0
596,492,882,1557,0,0,0,0
1604,693,15410,21855,0,0,0,0
736,665,46813,10424,1,0,0,0
49,82,4448,1165,1,0,0,0
513,4986,6934,49740,0,0,0,0
237,613,16241,3058,0,0,0,0
167,456,80,6038,0,0,0,0
10772,319,4464,4150,0,0,0,0
515,375,22921,18883,0,0,0,0
2043,862,82355,135835,0,0,0,0
7501,1827,75619,60558,0,0,0,0
121,395,6060,3304,0,0,0,0
352,470,7966,5456,0,0,0,0
535,558,714,2357,1,0,0,0
367,344,10531,23164,0,0,0,0
818,614,26976,7427,1,0,0,0
205,359,15611,28259,0,0,0,0
591,1354,11256,34787,1,0,0,0
1276,320,8989,127259,0,0,0,0
167,568,4902,2121,0,0,0,0
259,288,7945,4444,0,0,0,0
1332,974,9180,31837,0,0,0,0
9334,8983,18356,8412,0,0,0,0
610,442,738,8433,0,0,0,0
840,69,14771,15373,0,0,0,0
2673,2640,47795,39393,1,0,0,0
2766,1149,20952,16848,0,0,0,0
285,238,6355,11246,1,0,0,0
3609,566,656,15140,0,0,0,0
140,218,1719,878,1,0,0,0
91,83,120,3323,0,0,0,0
488,85,10034,11808,1,0,0,0
813,679,27259,31355,0,0,0,0
370,113,10579,1178,1,0,0,0
329,428,13833,4094,1,0,0,0
91,752,2541,2028,1,0,0,0
172,854,415,1834,0,0,0,0
375,410,15076,2546,1,0,0,0
1561,1012,4192,3049,0,0,0,0
458,1042,5050,4270,1,0,0,0
1808,2845,29303,25270,0,0,0,0
6,25,38,2,1,0,0,0
436,89,404,76,0,0,0,0
209,449,21947,11606,0,0,0,0
1133,663,37211,75351,0,0,0,0
309,246,15775,9444,1,0,0,0
1670,760,336028,194852,1,0,0,0
459,91,1130,153,0,0,0,0
247,507,2401,4326,1,0,0,0
292,196,75325,12702,0,0,0,0
275,399,21303,23883,0,0,0,0
502,1688,7619,7092,1,0,0,0
2746,1159,2730,44542,1,0,0,0
711,1013,33668,17416,0,0,0,0
346,691,55808,15233,0,0,0,0
2889,139,181729,126000,0,0,0,0
1966,882,58038,30781,0,0,0,0
2,1,1,4,1,0,0,0
273,250,26014,96863,1,0,0,0
220,86,137,66751,0,0,0,0
444,617,11334,6987,1,0,0,0
0,42,0,12,0,0,0,0
119,143,516,1807,1,0,0,0
9,15,2,1,1,1,0,0
162,326,238,820,0,0,0,0
597,0,18166,8764,0,0,0,0
617,1148,11803,26339,0,0,0,0
322,257,2683,12325,0,0,0,0
557,558,25054,11619,1,0,0,0
390,1268,5523,17343,0,0,0,0
734,581,16714,10226,1,0,0,0
169,348,5477,14093,0,0,0,0
449,560,35818,5817,0,0,0,0
1118,1062,26812,9346,1,0,0,0
1253,2055,20272,6889,1,0,0,0
0,0,0,0,1,0,0,0
700,547,31801,15312,0,0,0,0
311,472,29875,8189,1,0,0,0
150,92,3,3,1,0,0,0
683,290,20745,3557,1,0,0,0
153,1604,2111,16961,0,0,0,0
1536,804,15615,13140,0,0,0,0
3,8,3,31,1,0,0,0
329,220,3564,3548,1,0,0,0
351,730,42569,27331,0,0,0,0
43007,3767,251784,132959,0,0,1,0
124,0,2878,967,1,0,0,0
554,130,2,1655,0,0,0,0
142,235,687,1411,1,0,0,0
306,272,2363,2722,0,0,0,0
2196,2682,734,26389,0,0,0,0
1,23,8,2,1,0,0,0
157,348,7845,1285,1,0,0,0
1013,431,11556,12984,0,0,0,0
189,128,6566,1263,0,0,0,0
643,291,26003,22754,0,0,0,0
623,1116,44533,52896,0,0,0,0
260,162,4355,7825,0,0,0,0
1598,1283,60790,37518,0,0,0,0
1104,221,259865,91359,1,0,0,0
241,537,6675,3414,0,0,0,0
1221,1317,32342,5725,0,0,0,0
97,325,11475,8411,0,0,0,0
0,2,1,0,1,1,0,0
162,394,44556,16423,0,0,0,0
339,434,3578,1408,1,1,0,0
583,2001,2817,4914,0,0,0,0
2239,1415,34431,219199,0,0,0,0
91,663,7363,2214,0,0,0,0
3360,3040,156149,177860,1,0,0,0
190,212,32859,23760,0,0,0,0
769,3019,764,6491,1,0,0,0
201,246,906,5791,0,0,0,0
360,700,21783,6007,0,0,0,0
591,808,30825,5267,1,0,0,0
6,20,6,5,1,0,0,0
13,39,267,50,1,0,0,0
852,506,7940,26089,0,0,0,0
1422,1579,56,6285,0,0,0,0
194,319,419,1492,0,0,0,0
2515,2367,15435,71436,0,0,0,0
519,141,510,9200,0,0,0,0
617,637,22474,34522,1,0,0,0
1205,687,3406,97525,0,0,0,0
1163,812,9976,70378,0,0,0,0
4060,1303,2979,22820,0,0,0,0
966,1373,50911,16322,0,0,0,0
3030,3481,3202,12347,0,0,0,0
1,0,1,3,1,0,0,0
258,2228,3625,7009,0,0,0,0
105,62,6957,5801,1,0,0,0
1108,1629,14486,24448,0,0,0,0
379,3,67,66,1,0,0,0
5442,1713,1192,3223,0,0,0,0
1212,0,4464,3113,0,0,0,0
281,385,6263,4819,0,0,0,0
412,1750,1133,754,0,0,0,0
710,632,34513,36329,1,0,0,0
713,328,30773,36457,0,0,0,0
4702,1017,26024,4771,0,0,1,0
281,286,1715,4226,0,0,0,0
415,1727,18984,18894,1,0,0,0
291,434,32294,6656,0,0,0,0
563,840,6366,3750,0,0,0,0
672,567,24278,2874,1,0,0,0
1356,2326,47952,11419,0,0,0,0
507,1058,13615,9272,0,0,0,0
473,451,3047,62528,0,0,0,0
8513,693,7005,24615,0,0,1,0
137,138,885,1784,1,0,0,0
507,449,3765,36367,1,0,0,0
1907,163,48999,19923,0,0,0,0
88,228,5506,627,0,0,0,0
577,570,20165,6843,1,0,0,0
6623,6793,43861,50943,0,0,0,0
4127,989,3225,105191,0,0,0,0
222,408,805,3580,1,0,0,0
108190,112067,34598,77728,1,0,0,0
379,530,3745,19039,0,0,0,0
125,169,4625,171,1,0,0,0
338,301,10110,26164,1,0,0,0
147,983,3538,32391,1,0,0,0
424,4548,3220,5310,0,0,0,0
514,355,22529,7021,0,0,0,0
25432,265,7606,9118,0,0,0,0
370,1424,3392,240,1,0,0,0
204,303,55381,326,1,0,0,0
129,231,7441,3012,0,0,0,0
767,393,20183,15541,0,0,0,0
1311,927,30295,68922,0,0,0,0
0,10,0,6,1,1,0,0
232,194,75,15500,0,0,0,0
615,284,62083,24484,0,0,0,0
386,260,19142,2424,0,0,0,0
115,299,16676,4179,1,0,0,0
5986,6005,85778,139669,0,0,0,0
560,590,25058,10514,1,0,0,0
7026,6960,174000,333255,1,0,0,0
288,197,3947,5766,1,0,0,0
500,496,10836,30115,0,0,0,0
1747,2807,75340,68981,1,0,0,0
598,469,15055,11629,0,0,0,0
194,586,9683,4087,1,0,0,0
1390,310,551,2536,1,0,0,0
144,240,2946,2969,0,0,0,0
23952,498,5788,20578,0,0,1,0
1900,522,1430,27165,0,0,0,0
818,2,4733,3376,0,0,0,0
293,553,34817,19169,0,0,0,0
390,747,6469,8036,0,0,0,0
516,327,6981,8592,0,0,0,0
1122,1126,26296,20861,0,0,0,0
653,371,71392,9700,0,0,0,0
15,81,1259,580,1,0,0,0
694,1039,17905,13944,0,0,0,0
386,322,3172,3403,1,0,0,0
137,373,601,5795,0,0,0,0
288,429,9776,6881,1,0,0,0
401,1889,233,986,0,0,0,0
262,271,95161,39057,0,0,0,0
2169,552,447,22953,0,0,0,0
251,627,9206,4176,1,0,0,0
468,161,16383,8838,1,0,0,0
305,1132,72965,17259,0,0,0,0
1464,187,12741,62768,0,0,0,0
214,197,7065,24480,1,0,0,0
306,0,25150,7278,1,0,0,0
0,1,0,1,1,0,0,0
190,267,4712,2847,1,0,0,0
0,1,0,0,1,1,0,0
451,2000,293,7281,0,0,0,0
602,263,2261,10589,0,0,0,0
691,249,30289,45708,0,0,0,0
5023,303,69280,64010,0,0,0,0
117,0,1597,1490,1,0,0,0
296,530,413,27500,0,0,0,0
1405,806,977,1722,0,0,0,0
3024,991,77048,196171,0,0,0,0
1830,849,19936,24207,1,0,0,0
265,185,5169,7168,0,0,0,0
1127,1425,48215,9216,1,0,0,0
823,538,2278,339868,0,0,0,0
7,16,9,0,1,0,0,0
515,297,1368,76816,0,0,0,0
25294,4323,40482,17782,0,0,0,0
1081,546,35105,21216,1,0,0,0
26492,16358,3805,13679,0,0,1,0
603,952,66877,19648,1,0,0,0
76,79,79,49,1,0,0,0
308,155,4033,426,1,0,0,0
5,16,103,58274,0,0,0,0
1,1,1,0,1,1,0,0
1107,1832,76259,51343,0,0,0,0
750,567,61280,21295,0,0,0,0
2821,493,1094,8598,0,0,1,0
675,654,1767,2399,1,0,0,0
504,807,3194,42300,0,0,0,0
591,1284,82962,28248,0,0,0,0
738,791,32245,3385,0,0,0,0
251,971,30765,36789,0,0,0,0
492,304,6992,4859,1,0,0,0
306,414,44638,67208,0,0,0,0
1995,2430,6427,21809,1,0,0,0
976,881,23116,15293,1,0,0,0
420,117,22899,31536,1,0,0,0
6262,785,28294,5857,1,0,1,0
148,136,4237,3762,0,0,0,0
301,216,4926,6793,1,0,0,0
505,395,6779,1410,1,0,0,0
5021,1404,63183,43113,0,0,0,0
718,492,3952,4355,0,0,0,0
208,347,2,15,1,0,0,0
1573,2026,47589,82999,0,0,0,0
244,1,0,41,1,0,0,0
823,3381,10635,10888,0,0,0,0
194,313,661,2073,1,0,0,0
569,225,8651,3749,0,0,0,0
248,123,9438,688,0,0,0,0
2184,1808,14363,28495,0,0,0,0
18226,20571,3500,3813,0,0,0,0
258,410,13361,14761,1,0,0,0
1897,165,35913,23560,0,0,0,0
1004,623,62858,38935,0,0,0,0
437,985,2500,3495,0,0,0,0
310,247,42320,12225,0,0,0,0
230,311,5305,4564,0,0,0,0
115,167,1279,7375,0,0,0,0
356,265,3991,10284,1,0,0,0
0,0,0,1,1,1,0,0
25083,974,17980,10869,0,0,1,0
6176,5367,10590,98205,0,0,0,0
741,1640,2025,5848,0,0,0,0
6824,377,1358,30849,1,0,1,0
196,169,7369,10887,1,0,0,0
1292,1646,52424,30609,1,0,0,0
467,226,8236,5110,0,0,0,0
828,2478,9429,6867,0,0,0,0
22,30,525,556,1,0,0,0
893,652,9025,2795,0,0,1,0
441,634,40383,9545,0,0,0,0
1031,664,37608,47227,1,0,0,0
5,18,2,10,1,0,0,0
1,30,128,0,1,1,0,0
276,261,78,377,1,0,0,0
15147,5963,64881,89354,0,0,1,0
521,706,28511,56986,0,0,0,0
489,411,218,145,0,0,0,0
1,2,1,6,1,0,0,0
243,431,9974,14403,0,0,0,0
791,493,19251,14599,1,0,0,0
482,108,87,17670,0,0,0,0
288,266,13003,4036,1,0,0,0
441,805,19771,22746,0,0,0,0
307,398,11759,6223,1,0,0,0
786,245,18850,33739,0,0,0,0
651,4333,444,961,1,0,0,0
3,107,0,0,1,1,0,0
891,1543,55401,55600,0,0,0,0
538,431,25920,3923,1,0,0,0
288,230,27171,911,1,0,0,0
1233,2038,10653,18890,1,0,0,0
4376,3091,6811,30405,1,0,0,0
2092,2637,202,61519,1,0,0,0
12401,396,7754,9518,1,0,1,0
125,211,39324,19129,0,0,0,0
426,466,12021,2930,1,0,0,0
938,1166,4107,4127,0,0,0,0
134,176,14039,1909,1,0,0,0
5100,5610,187621,202186,0,0,0,0
964,121,13,1575,1,0,0,0
516,498,233445,90426,1,0,0,0
630,778,140495,41989,0,0,0,0
707,217,18520,11459,0,0,0,0
1819,626,6896,3086,0,0,0,0
746,403,43829,22974,0,0,0,0
20844,8183,74954,180938,1,0,0,0
1782,829,32341,87612,0,0,0,0
829,903,12953,4877,0,0,0,0
1062,3863,20619,87221,0,0,0,0
140,145,19502,4611,0,0,0,0
995,389,129479,49715,1,0,0,0
489,543,6429,12323,0,0,0,0
1399,845,53742,29998,1,0,0,0
245,122,52244,4635,0,0,0,0
441,487,83029,25026,0,0,0,0
198,953,2723,59,1,0,0,0
545,719,5781,22444,0,0,0,0
187,679,2626,2976,0,0,0,0
442,679,49944,9202,1,0,0,0
2,23,206,29,1,0,0,0
767,333,75663,65581,1,0,0,0
459,284,18641,15353,1,0,0,0
6,38,0,1,1,0,0,0
173,324,7180,4076,1,0,0,0
667,551,16678,24563,0,0,0,0
7909,1392,23408,62021,0,0,0,0
277,261,8589,30123,0,0,0,0
1120,1500,5365,7947,0,0,0,0
2683,2086,17431,42544,1,0,0,0
716,2589,28480,35015,0,0,0,0
682,459,61845,18690,0,0,0,0
149,558,170,117,0,0,0,0
8490,3481,242,24991,0,0,0,0
1024,1447,21,3068,0,0,0,0
827,3114,41064,14812,1,0,0,0
0,1,0,0,1,1,0,0
1410,1003,11385,26246,1,0,0,0
558,223,13587,7864,0,0,0,0
1090,964,585,74376,0,0,0,0
279,418,3454,868,0,0,0,0
802,1035,56521,39442,1,0,0,0
260,59,31756,762,0,0,0,0
891,924,3850,9071,1,0,0,0
152,397,415,1223,0,0,0,0
550,176,627,3899,0,0,0,0
1037,738,49874,26806,0,0,0,0
784,738,39105,17929,1,0,0,0
660,326,4736,2132,0,0,1,0
54,56,45041,8446,0,0,0,0
122,220,2894,1893,0,0,0,0
269,232,3104,11106,0,0,0,0
415,193,9552,55158,0,0,0,0
4146,2523,4730,107622,0,0,0,0
273,207,13428,4291,0,0,0,0
1445,1632,78001,48164,0,0,0,0
638,298,56272,43814,0,0,0,0
463,259,1057,6146,1,0,0,0
483,1000,38733,9706,0,0,0,0
867,764,17985,6750,1,0,0,0
217,1096,88397,5579,1,0,0,0
675,520,23799,22181,0,0,0,0
1159,1254,13706,9952,1,0,0,0
2114,1666,95986,57972,0,0,0,0
1245,711,32551,35733,1,0,0,0
905,3043,16393,6714,0,0,0,0
1372,2993,20975,2770,0,0,0,0
1139,697,13840,160614,0,0,0,0
442,347,24967,20282,1,0,0,0
8802,9818,50,152872,0,0,0,0
265,1032,8244,25226,0,0,0,0
7514,5720,90697,121515,0,0,0,0
5060,4964,5349,6066,0,0,0,0
292,361,13676,15206,0,0,0,0
3,0,0,0,1,0,0,0
807,125,12867,23641,0,0,0,0
118,192,37151,54975,1,0,0,0
360,203,26830,3407,1,0,0,0
4019,3330,148166,173621,0,0,0,0
431,363,10937,37083,0,0,0,0
180,167,3205,3304,0,0,0,0
455,411,5204,6956,0,0,0,0
218,233,6184,2307,1,0,0,0
173,154,4076,13,1,0,0,0
158,75,334,1943,0,0,0,0
7019,5334,4045,5217,0,0,0,0
1167,655,45599,105672,0,0,0,0
9959,4171,35731,40595,0,0,0,0
195,86,5737,3457,1,0,0,0
381,311,2690,554,1,0,0,0
1123,138,16730,48413,0,0,0,0
293,234,10809,17696,0,0,0,0
519,41,60271,11445,0,0,0,0
325,2887,502,636,1,0,0,0
585,369,130143,60415,0,0,0,0
2108,1916,48338,60221,0,0,0,0
430,889,662,7631,0,0,0,0
663,1082,163390,27095,0,0,0,0
883,359,37974,4458,0,0,0,0
527,377,5574,21289,0,0,0,0
98,331,24,1,0,0,0,0
731,1788,84500,11930,0,0,0,0
1398,1851,2207,7359,0,0,0,0
1657,2438,11744,12252,0,0,0,0
215,304,1256,382,1,0,0,0
896,530,877,32493,1,0,0,0
1001,286,59596,91033,0,0,0,0
345,329,4003,2242,1,0,0,0
0,20,0,0,1,0,0,0
99,346,177,378,1,0,0,0
2082,660,15170,18588,0,0,0,0
2043,4995,10380,10554,0,0,0,0
219,171,1225,3725,0,0,0,0
183,237,360,441,1,0,0,0
43103,39358,5534,37358,0,0,1,0
274,243,1578,4992,0,0,0,0
749,221,17274,24714,1,0,0,0
465,489,2281,6359,1,0,0,0
225,329,1955,1835,1,0,0,0
447,553,6266,7203,1,0,0,0
306,272,1733,5804,0,0,0,0
770,689,10194,5793,0,0,0,0
173,733,4976,2993,0,0,0,0
1331,985,12366,11895,0,0,0,0
210,475,53245,10703,0,0,0,0
99,807,495,2571,0,0,0,0
459,398,18242,13571,1,0,0,0
218,357,72684,62409,0,0,0,0
5274,595,1631,4366,0,0,0,0
289,721,3458,14114,0,0,0,0
373,153,5220,5929,1,0,0,0
476,244,45881,13888,0,0,0,0
505,1187,6771,1799,0,0,0,0
1392,1206,953,9222,1,0,0,0
411,318,7083,1305,1,0,0,0
594,621,11426,9450,1,0,0,0
346,228,5340,11653,0,0,0,0
246,370,20829,888,1,0,0,0
101,0,428,10720,1,0,0,0
484,481,4578,13990,0,0,0,0
463,1128,2429,4830,1,0,0,0
379,808,11451,7208,0,0,0,0
920,1268,39286,73630,0,0,0,0
184,266,43441,27110,1,0,0,0
0,0,0,0,1,1,0,0
187,427,726,494,1,0,0,0
2329,3446,92375,107399,0,0,0,0
611,328,13259,776,0,0,0,0
150,287,8416,1841,1,0,0,0
278,527,3494,12217,1,0,0,0
180,397,15735,16679,0,0,0,0
403,334,9384,11364,0,0,0,0
150,281,10580,3811,1,0,0,0
524,445,727,5661,0,0,0,0
0,0,3,3,1,1,0,0
6,89,3678,178,1,0,0,0
585,151,2607,496,1,0,0,0
319,3105,183994,171211,1,0,0,0
438,2073,43852,11989,0,0,0,0
460,343,21223,20035,1,0,0,0
1,41,0,0,1,0,0,0
455,149,32007,6848,1,0,0,0
273,250,28112,12832,0,0,0,0
0,0,0,0,1,1,0,0
433,190,16165,9630,0,0,0,0
128,317,3325,952,1,0,0,0
496,381,45287,10148,1,0,0,0
182,233,43676,3033,0,0,0,0
1041,616,15697,76691,0,0,0,0
319,196,30002,10142,0,0,0,0
1093,470,1851,349405,0,0,0,0
3171,2383,5336,4404,0,0,0,0
813,1021,614,29863,0,0,0,0
452,522,47437,26907,0,0,0,0
212,302,8498,26237,1,0,0,0
395,1765,409,2092,1,0,0,0
133,269,394,129,1,0,0,0
1223,623,9004,2411,1,0,0,0
1289,875,39209,40011,0,0,0,0
750,394,75625,14865,0,0,0,0
1084,675,61695,86193,1,0,0,0
210,685,6731,7248,0,0,0,0
0,22,2,0,1,1,0,0
7662,5331,16573,92491,0,0,0,0
380,149,16549,3252,1,0,0,0
957,586,8554,21731,1,0,0,0
1001,844,89459,41624,0,0,0,0
476,3266,31838,10265,0,0,0,0
277,244,5324,2590,0,0,0,0
218,218,508,100,1,0,0,0
494,557,4762,1719,1,0,0,0
619,453,14775,9371,1,0,0,0
288,298,3495,4526,1,0,0,0
387,983,809,1824,0,0,0,0
89,732,118,390,1,0,0,0
752,215,84675,21769,0,0,0,0
440,3489,52152,40830,1,0,0,0
138,75,542,281,1,0,0,0
1785,797,56721,32036,0,0,0,0
1210,987,51718,19198,0,0,0,0
977,1146,3791,2958,0,0,0,0
128,161,15376,19697,1,0,0,0
970,231,55,6750,1,0,0,0
1,0,0,0,1,0,0,0
371,290,1135,2667,0,0,0,0
5,9,1,0,1,0,0,0
3229,1258,28160,21236,1,0,0,0
263,227,217,628,0,0,0,0
190,167,1953,6109,0,0,0,0
178,337,1721,2744,1,0,0,0
1554,1373,5120,22237,0,0,0,0
1857,1783,15042,8415,0,0,0,0
3155,340,42242,23,0,0,0,0
1730,4721,142263,28282,0,0,0,0
227,666,2968,1402,1,0,0,0
976,1979,12189,27839,0,0,0,0
76017,1805,12858,14289,0,0,1,0
641,264,18812,16075,1,0,0,0
435,758,5373,2327,0,0,0,0
132,128,4876,7445,0,0,0,0
1667,244,219,38138,0,0,0,0
70,270,2066,21442,0,0,0,0
2,5,19,13,1,0,0,0
135,336,3416,6819,0,0,0,0
458,443,9439,3906,1,0,0,0
210,12,0,3,1,0,0,0
399,442,744,3429,0,0,0,0
361,1787,1356,12347,1,0,0,0
17543,3977,11362,33759,0,0,0,0
281,180,10936,5854,1,0,0,0
509,344,10580,20994,0,0,0,0
163,193,22245,3173,1,0,0,0
3323,2983,61895,23670,1,0,0,0
27,106,34,42,1,0,0,0
590,266,47026,31159,1,0,0,0
11563,1291,5259,28883,0,0,0,0
472,447,50573,8606,1,0,0,0
1020,976,5532,34428,0,0,0,0
320,295,2476,16871,0,0,0,0
100,263,6949,3817,1,0,0,0
758,340,15413,2795,0,0,0,0
245,458,736,6092,1,0,0,0
1767,2276,1538,14314,0,0,0,0
4684,765,701,10571,0,0,0,0
282,198,2696,767,1,0,0,0
2231,3815,59973,65955,1,0,0,0
1034,625,70499,18626,0,0,0,0
911,2665,106135,24033,1,0,0,0
313,1097,13374,24221,1,0,0,0
413,346,2789,5653,0,0,0,0
218,188,35118,11949,1,0,0,0
136,1331,12396,9417,0,0,0,0
573,996,2847,8369,0,0,0,0
233,310,17664,8991,1,0,0,0
375,386,394,2178,0,0,0,0
0,0,0,0,1,1,0,0
6614,930,261214,220632,0,0,0,0
344,1051,19220,1950,0,0,0,0
21,43,211,97,1,0,0,0
317,413,4203,4594,0,0,0,0
280,644,18390,5903,0,0,0,0
272,244,10841,10604,0,0,0,0
302,622,5389,2007,0,0,0,0
7941,7983,293764,473133,0,0,0,0
147,309,246,912,0,0,0,0
1156,344,2034,4395,0,0,0,0
647,313,31822,6993,1,0,0,0
324,348,73560,16288,1,0,0,0
252,364,24427,1083,0,0,0,0
227,295,8221,9165,1,0,0,0
389,216,6830,2267,1,0,0,0
486,508,12555,6743,0,0,0,0
42,347,10330,1249,1,0,0,0
12209,2754,18143,6964,0,0,1,0
0,1,0,0,1,0,0,0
3,13,9,39,1,0,0,0
846,794,1369,3809,0,0,0,0
998,877,7719,11528,0,0,0,0
5488,1868,18648,20064,0,0,1,0
36,48,76,27,1,0,0,0
542,720,18821,5537,0,0,0,0
737,994,9403,2077,0,0,0,0
728,668,41056,12475,1,0,0,0
143,148,3268,2708,1,0,0,0
206,217,33076,2994,0,0,0,0
226,405,1810,4028,0,0,0,0
612,824,11988,6651,0,0,0,0
16561,1343,808,66415,0,0,0,0
140,295,2918,2244,0,0,0,0
144,353,300,2643,1,0,0,0
259,317,6969,2064,1,0,0,0
583,576,13599,7708,0,0,0,0
529,825,27187,10497,0,0,0,0
498,255,28043,26606,0,0,0,0
6,43,25,3,1,0,0,0
179,414,6062,38236,0,0,0,0
744,1121,7461,15712,0,0,0,0
298,194,3937,5821,0,0,0,0
142806,12040,15340,46550,0,0,1,0
235,125,6000,1146,1,0,0,0
147,70,13495,7632,1,0,0,0
653,331,19735,22459,0,0,0,0
2393,3844,51888,291485,0,0,0,0
393,1751,1142,5956,0,0,0,0
417,475,2228,3966,1,0,0,0
1,29,0,2,1,0,0,0
886,1024,1040,3949,0,0,0,0
6197,4514,64032,13080,1,0,0,0
67,450,12874,2817,0,0,0,0
298,575,6534,5380,0,0,0,0
687,402,6759,13232,1,0,0,0
617,1068,51030,23523,0,0,0,0
13776,2577,25640,44033,0,0,0,0
724,527,13327,5677,0,0,0,0
403,195,18456,11948,0,0,0,0
530,614,47726,15733,1,0,0,0
171,945,24,1017,0,0,0,0
4793,3369,27111,89927,0,0,0,0
400,510,90,826,0,0,0,0
310,302,1598,648,1,0,0,0
99634,80911,11,9029,0,0,0,0
293187,1667,17848,655,0,0,1,0
861,714,6792,3974,0,0,0,0
230,237,8604,10659,0,0,0,0
580,142,30808,42200,1,0,0,0
3,2,5,0,1,0,0,0
250,187,23461,23342,1,0,0,0
828,636,19919,12110,0,0,0,0
318,276,34788,8399,0,0,0,0
159,170,15723,802,1,0,0,0
99,112,1613,748,1,0,0,0
18761,2046,14874,108928,0,0,0,0
1721,1538,1315,3579,0,0,0,0
598,488,16546,12478,0,0,0,0
3009,193,1520,96816,0,0,0,0
24,216,6191,57,1,0,0,0
1572,1383,102,2389,1,0,1,0
261,200,5353,1785,0,0,0,0
15394,2168,6981,15385,0,0,1,0
547,230,6654,8177,1,0,0,0
11739,2522,5373,37283,0,0,0,0
521,127,27380,10999,1,0,0,0
1528,1422,4027,14927,0,0,0,0
0,0,0,0,1,1,0,0
85,411,3178,184,0,0,0,0
290,0,2505,3809,1,0,0,0
490,424,20163,23224,0,0,0,0
1368,537,63918,19673,0,0,0,0
288,141,246477,97074,0,0,0,0
1175,1321,1863,7380,0,0,0,0
340,177,955,881,1,0,0,0
383,1172,16,7804,0,0,0,0
581,472,78934,20401,0,0,0,0
520,774,108,7863,1,0,0,0
402,362,1307,8602,0,0,0,0
408,1448,57118,33444,1,1,0,0
812,803,5184,24458,0,0,0,0
253,847,44432,10565,0,0,0,0
147,293,643,532,1,0,0,0
226,401,15235,10510,0,0,0,0
284,185,3061,1340,1,0,0,0
505,18,16104,125,1,0,0,0
114,313,19702,5338,0,0,0,0
694,371,7600,5062,1,0,0,0
1473,436,156278,47459,0,0,0,0
507,1855,61005,19112,0,0,0,0
617,424,30243,8615,0,0,0,0
331,274,15227,3777,1,0,0,0
217,182,6853,1760,0,0,0,0
481,978,14219,4812,0,0,0,0
840,86,162490,135813,0,0,0,0
2281,1735,101080,32033,0,0,0,0
394,395,1595,480,1,0,0,0
618,290,2658,8166,0,0,0,0
192,1201,33369,8004,0,0,0,0
3894,1300,1750,7636,0,0,0,0
97,442,596,1152,0,0,0,0
763,357,31538,16603,0,0,0,0
1912,86,2175,54813,0,0,0,0
380,252,6729,3859,1,0,0,0
291,239,647,889,0,0,0,0
97,168,424,2206,0,0,0,0
518,1661,23909,16724,0,0,0,0
158,234,3840,3536,1,0,0,0
435,761,31852,13050,0,0,0,0
191,184,3973,467,0,0,0,0
323,310,72268,19627,1,0,0,0
175,164,663,753,0,0,0,0
3,0,0,0,1,0,0,0
467,305,6098,7500,0,0,0,0
148,95,3605,6078,0,0,0,0
3982,1144,35757,89294,0,0,0,0
1526,3401,31883,7071,1,0,0,0
221,213,69728,14151,0,0,0,0
848,82,622,1880,0,0,0,0
1192,2640,11794,3891,0,0,0,0
2901,1918,86974,174097,0,0,0,0
43,303,1143,535,1,0,0,0
869,712,40076,14341,1,0,0,0
1,13,0,0,1,0,0,0
697,470,11440,17291,0,0,0,0
995,1493,20818,84104,1,0,0,0
283,356,14333,13511,0,0,0,0
307,231,26285,28665,0,0,0,0
240,387,22735,18471,0,0,0,0
10785,3020,41750,43783,1,0,0,0
321,199,4155,2633,0,0,0,0
184,121,9752,4858,1,0,0,0
349,646,7836,21531,1,0,0,0
888,1005,86073,45480,0,0,0,0
929,4958,4731,17397,1,0,0,0
867,160,14012,3083,0,0,0,0
615,891,6946,102506,0,0,0,0
124,240,8830,3474,1,0,0,0
852,1797,353398,157504,0,0,0,0
180,960,18642,1656,1,0,0,0
5660,2029,14557,7937,0,0,1,0
225,436,26600,15036,0,0,0,0
1,24,0,0,1,0,0,0
1565,719,137717,12600,0,0,0,0
436,65,83926,52032,1,0,0,0
